review_id,decision,basis,generator_enabled,usage_class,district_pool,season_pool,selection_weight,category,role,pack,asset_name,asset_class,object_path,source_score,notes
M0248,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L02_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L2_A/Mesh/SM_BLDG_CHA_L02_A_Wall_01_N1.SM_BLDG_CHA_L02_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0249,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L03_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L3_A/Mesh/SM_BLDG_CHA_L03_A_Wall_01_N1.SM_BLDG_CHA_L03_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0250,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L04_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L4_A/Mesh/SM_BLDG_CHA_L04_A_Wall_01_N1.SM_BLDG_CHA_L04_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0251,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L05_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L5_A/Mesh/SM_BLDG_CHA_L05_A_Wall_01_N1.SM_BLDG_CHA_L05_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0252,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L06_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_01_N1.SM_BLDG_CHA_L06_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0253,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L06_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L6_A/Mesh/SM_BLDG_CHA_L06_A_Wall_02_N1.SM_BLDG_CHA_L06_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0254,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L07_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L7_A/Mesh/SM_BLDG_CHA_L07_A_Wall_01_N1.SM_BLDG_CHA_L07_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0255,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L08_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L8_A/Mesh/SM_BLDG_CHA_L08_A_Wall_01_N1.SM_BLDG_CHA_L08_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0256,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L09_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L9_A/Mesh/SM_BLDG_CHA_L09_A_Wall_01_N1.SM_BLDG_CHA_L09_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0257,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L10_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_01_N1.SM_BLDG_CHB_L10_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0258,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L10_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L10_A/Mesh/SM_BLDG_CHB_L10_A_Wall_02_N1.SM_BLDG_CHB_L10_A_Wall_02_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0259,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_01_N1.SM_BLDG_CHB_L01_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0260,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_02_N1.SM_BLDG_CHB_L01_A_Wall_02_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0261,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_03_N1.SM_BLDG_CHB_L01_A_Wall_03_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0262,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_04_N1.SM_BLDG_CHB_L01_A_Wall_04_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0263,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_05_N1.SM_BLDG_CHB_L01_A_Wall_05_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0264,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_06_N1.SM_BLDG_CHB_L01_A_Wall_06_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0265,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_07_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_07_N1.SM_BLDG_CHB_L01_A_Wall_07_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0266,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L01_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L1_A/Mesh/SM_BLDG_CHB_L01_A_Wall_08_N1.SM_BLDG_CHB_L01_A_Wall_08_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0267,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_01_N1.SM_BLDG_CHB_L02_A_Wall_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0268,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_02_N1.SM_BLDG_CHB_L02_A_Wall_02_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0269,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_03_N1.SM_BLDG_CHB_L02_A_Wall_03_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0270,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_04_N1.SM_BLDG_CHB_L02_A_Wall_04_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0271,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_05_N1.SM_BLDG_CHB_L02_A_Wall_05_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0272,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_06_N1.SM_BLDG_CHB_L02_A_Wall_06_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0273,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_07_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_07_N1.SM_BLDG_CHB_L02_A_Wall_07_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0274,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L02_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L2_A/Mesh/SM_BLDG_CHB_L02_A_Wall_08_N1.SM_BLDG_CHB_L02_A_Wall_08_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0275,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_01_N1.SM_BLDG_CHB_L03_A_Wall_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0276,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_02_N1.SM_BLDG_CHB_L03_A_Wall_02_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0277,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_03_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_03_N1.SM_BLDG_CHB_L03_A_Wall_03_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0278,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_04_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_04_N1.SM_BLDG_CHB_L03_A_Wall_04_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0279,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_05_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_05_N1.SM_BLDG_CHB_L03_A_Wall_05_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0280,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_06_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_06_N1.SM_BLDG_CHB_L03_A_Wall_06_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0281,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L03_A_Wall_08_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L3_A/Mesh/SM_BLDG_CHB_L03_A_Wall_08_N1.SM_BLDG_CHB_L03_A_Wall_08_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0282,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L04_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_01_N1.SM_BLDG_CHB_L04_A_Wall_01_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0283,RESERVE,AUTO_POLICY,false,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.35,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L04_A_Wall_02_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_A/Mesh/SM_BLDG_CHB_L04_A_Wall_02_N1.SM_BLDG_CHB_L04_A_Wall_02_N1,40,Kept as deterministic reserve for visual variety or district-specific dressing.
M0286,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHB_L04_B_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/B/Kit_Bldg_CHB_L4_B/Mesh/SM_BLDG_CHB_L04_B_Wall_01_N1.SM_BLDG_CHB_L04_B_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0309,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,wall_facade,FACADE_MODULE,CitySampleBuildings,SM_BLDG_CHC_L10_A_Wall_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/C/Kit_Bldg_CHC_L10_A/Mesh/SM_BLDG_CHC_L10_A_Wall_01_N1.SM_BLDG_CHC_L10_A_Wall_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0310,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerEx_01_N1.SM_BLDG_CHA_L10_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0311,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerExL_01_N1.SM_BLDG_CHA_L10_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0312,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerExR_01_N1.SM_BLDG_CHA_L10_A_CornerExR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0313,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerIn_01_N1.SM_BLDG_CHA_L10_A_CornerIn_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0314,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerInL_01_N1.SM_BLDG_CHA_L10_A_CornerInL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0315,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L10_A_CornerInR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L10_A/Mesh/SM_BLDG_CHA_L10_A_CornerInR_01_N1.SM_BLDG_CHA_L10_A_CornerInR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0316,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerEx_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerEx_01_N1.SM_BLDG_CHA_L11_A_CornerEx_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0317,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerExL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerExL_01_N1.SM_BLDG_CHA_L11_A_CornerExL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0318,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerExR_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerExR_01_N1.SM_BLDG_CHA_L11_A_CornerExR_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0319,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerIn_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerIn_01_N1.SM_BLDG_CHA_L11_A_CornerIn_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
M0320,APPROVED,AUTO_POLICY,true,ARCHITECTURE_PRIMARY,HUB;SPRING;SUMMER;AUTUMN;WINTER,SPRING;SUMMER;AUTUMN;WINTER,0.89,architecture_general,ARCHITECTURE_MODULE,CitySampleBuildings,SM_BLDG_CHA_L11_A_CornerInL_01_N1,StaticMesh,/Game/CitySampleBuildings/Building/CH/A/Kit_Bldg_CHA_L11_A/Mesh/SM_BLDG_CHA_L11_A_CornerInL_01_N1.SM_BLDG_CHA_L11_A_CornerInL_01_N1,40,Selected by deterministic production policy: high source score and variant-family diversity.
